customer_id,Segmentation,split
CUST_00173,B,train
CUST_02434,B,train
CUST_04518,D,train
CUST_02742,A,train
CUST_03561,B,train
CUST_04082,A,train
CUST_01347,B,train
CUST_03604,B,train
CUST_04405,D,train
CUST_00972,D,train
CUST_01224,D,train
CUST_02250,A,train
CUST_01250,C,train
CUST_02239,A,train
CUST_00363,B,train
CUST_01259,A,train
CUST_02153,C,train
CUST_02020,C,train
CUST_04016,B,train
CUST_01661,C,train
CUST_00697,B,train
CUST_03163,B,train
CUST_04116,B,train
CUST_01559,C,train
CUST_00900,A,train
CUST_01027,D,train
CUST_04022,A,train
CUST_00061,B,train
CUST_02605,A,train
CUST_02513,B,train
CUST_02247,A,train
CUST_01881,C,train
CUST_03046,C,train
CUST_04133,C,train
CUST_00382,C,train
CUST_04039,C,train
CUST_01176,B,train
CUST_00758,B,train
CUST_00461,A,train
CUST_03689,A,train
CUST_00009,C,train
CUST_02911,A,train
CUST_03266,A,train
CUST_04011,A,train
CUST_01895,B,train
CUST_03635,A,train
CUST_01006,C,train
CUST_02295,A,train
CUST_03279,B,train
CUST_03693,C,train
CUST_00504,C,train
CUST_04157,B,train
CUST_02252,D,train
CUST_00750,C,train
CUST_00857,A,train
CUST_03830,A,train
CUST_02409,D,train
CUST_01778,B,train
CUST_03274,B,train
CUST_03169,C,train
CUST_02183,A,train
CUST_00937,A,train
CUST_01991,C,train
CUST_02743,A,train
CUST_01876,B,train
CUST_01153,C,train
CUST_02910,B,train
CUST_02559,A,train
CUST_00036,C,train
CUST_04867,B,train
CUST_02632,C,train
CUST_02616,A,train
CUST_01426,D,train
CUST_01180,B,train
CUST_00436,C,train
CUST_00230,C,train
CUST_00679,D,train
CUST_02088,C,train
CUST_03475,C,train
CUST_03301,B,train
CUST_04325,C,train
CUST_02390,C,train
CUST_02650,B,train
CUST_00757,C,train
CUST_02648,B,train
CUST_01872,A,train
CUST_02170,B,train
CUST_01820,B,train
CUST_00260,A,train
CUST_00240,A,train
CUST_03793,B,train
CUST_02383,D,train
CUST_04151,A,train
CUST_04653,B,train
CUST_03197,D,train
CUST_01782,D,train
CUST_04139,C,train
CUST_01038,C,train
CUST_04617,C,train
CUST_04097,A,train
CUST_02460,B,train
CUST_03080,D,train
CUST_02579,B,train
CUST_00310,B,train
CUST_02122,B,train
CUST_01447,C,train
CUST_00458,B,train
CUST_01043,B,train
CUST_04928,A,train
CUST_04721,B,train
CUST_00256,B,train
CUST_00063,C,train
CUST_00701,B,train
CUST_02315,D,train
CUST_03853,C,train
CUST_04823,B,train
CUST_00971,C,train
CUST_01194,C,train
CUST_00813,A,train
CUST_03332,C,train
CUST_01826,B,train
CUST_02801,C,train
CUST_02527,A,train
CUST_04054,B,train
CUST_01096,A,train
CUST_02618,B,train
CUST_04960,C,train
CUST_00291,A,train
CUST_04474,B,train
CUST_00517,B,train
CUST_00850,B,train
CUST_04548,C,train
CUST_00818,B,train
CUST_00355,A,train
CUST_01476,C,train
CUST_04269,C,train
CUST_01980,C,train
CUST_01856,A,train
CUST_03643,B,train
CUST_00915,B,train
CUST_03763,B,train
CUST_01949,B,train
CUST_03584,D,train
CUST_02211,C,train
CUST_00853,A,train
CUST_03175,A,train
CUST_00847,A,train
CUST_02452,D,train
CUST_01288,B,train
CUST_03682,A,train
CUST_03912,B,train
CUST_00367,D,train
CUST_00179,D,train
CUST_04849,C,train
CUST_02226,B,train
CUST_02537,C,train
CUST_04700,D,train
CUST_02546,B,train
CUST_00380,B,train
CUST_03011,B,train
CUST_03051,A,train
CUST_03460,C,train
CUST_01033,A,train
CUST_02596,C,train
CUST_01873,B,train
CUST_03416,B,train
CUST_04988,C,train
CUST_01080,D,train
CUST_02941,B,train
CUST_04458,A,train
CUST_03916,B,train
CUST_01866,D,train
CUST_04163,B,train
CUST_02974,C,train
CUST_04026,C,train
CUST_00106,A,train
CUST_02274,C,train
CUST_00074,C,train
CUST_04660,C,train
CUST_04555,B,train
CUST_04473,A,train
CUST_01346,B,train
CUST_03424,A,train
CUST_04607,C,train
CUST_02708,B,train
CUST_04759,B,train
CUST_02238,A,train
CUST_04141,B,train
CUST_04335,B,train
CUST_01407,C,train
CUST_01433,B,train
CUST_00141,D,train
CUST_03214,C,train
CUST_02496,B,train
CUST_02396,B,train
CUST_03120,A,train
CUST_04918,B,train
CUST_04765,B,train
CUST_02182,A,train
CUST_00844,D,train
CUST_03573,C,train
CUST_00538,A,train
CUST_01754,A,train
CUST_03391,B,train
CUST_01517,C,train
CUST_01307,C,train
CUST_04574,C,train
CUST_04142,A,train
CUST_00473,A,train
CUST_03398,C,train
CUST_03394,B,train
CUST_03090,A,train
CUST_02699,C,train
CUST_00962,C,train
CUST_02165,B,train
CUST_02318,B,train
CUST_03986,D,train
CUST_03340,C,train
CUST_02199,B,train
CUST_03423,C,train
CUST_00912,B,train
CUST_03570,D,train
CUST_03484,D,train
CUST_01459,A,train
CUST_01070,B,train
CUST_02179,C,train
CUST_00524,C,train
CUST_01684,C,train
CUST_00835,B,train
CUST_01660,B,train
CUST_03054,B,train
CUST_04968,C,train
CUST_04170,A,train
CUST_02845,B,train
CUST_02545,A,train
CUST_01416,D,train
CUST_03589,A,train
CUST_04308,C,train
CUST_02138,C,train
CUST_00606,B,train
CUST_00986,B,train
CUST_01526,A,train
CUST_00584,B,train
CUST_04576,B,train
CUST_04112,B,train
CUST_02630,B,train
CUST_02334,C,train
CUST_02891,B,train
CUST_03948,C,train
CUST_04293,B,train
CUST_00021,C,train
CUST_00045,B,train
CUST_04625,D,train
CUST_03364,B,train
CUST_01022,B,train
CUST_02081,A,train
CUST_02712,B,train
CUST_00886,A,train
CUST_02286,B,train
CUST_03386,D,train
CUST_00788,B,train
CUST_01237,D,train
CUST_04358,C,train
CUST_03614,C,train
CUST_04256,C,train
CUST_04843,B,train
CUST_03292,D,train
CUST_04891,B,train
CUST_01805,B,train
CUST_04227,B,train
CUST_00670,B,train
CUST_04320,B,train
CUST_01420,D,train
CUST_01947,B,train
CUST_01169,A,train
CUST_02583,B,train
CUST_02281,A,train
CUST_04691,B,train
CUST_04337,B,train
CUST_03353,D,train
CUST_04818,C,train
CUST_02548,B,train
CUST_02695,D,train
CUST_01915,B,train
CUST_02031,A,train
CUST_02296,A,train
CUST_04804,A,train
CUST_04451,B,train
CUST_03204,D,train
CUST_01337,A,train
CUST_03272,A,train
CUST_04223,D,train
CUST_01004,C,train
CUST_04056,A,train
CUST_00875,A,train
CUST_01046,C,train
CUST_02446,B,train
CUST_03333,A,train
CUST_04297,A,train
CUST_00647,B,train
CUST_01226,C,train
CUST_03774,C,train
CUST_01570,B,train
CUST_01025,D,train
CUST_02524,B,train
CUST_04398,A,train
CUST_01941,A,train
CUST_04770,B,train
CUST_02476,D,train
CUST_02364,B,train
CUST_02919,B,train
CUST_00171,C,train
CUST_00509,D,train
CUST_01518,D,train
CUST_02506,A,train
CUST_01298,A,train
CUST_02768,A,train
CUST_02078,B,train
CUST_03291,A,train
CUST_00867,A,train
CUST_02952,C,train
CUST_00237,B,train
CUST_02030,C,train
CUST_00836,B,train
CUST_03927,C,train
CUST_01384,B,train
CUST_01523,B,train
CUST_00442,D,train
CUST_02955,D,train
CUST_04955,B,train
CUST_02492,A,train
CUST_00249,D,train
CUST_01280,B,train
CUST_01468,B,train
CUST_03556,C,train
CUST_02108,D,train
CUST_04403,A,train
CUST_00903,A,train
CUST_04128,D,train
CUST_04870,C,train
CUST_01015,C,train
CUST_01854,C,train
CUST_02357,D,train
CUST_01428,D,train
CUST_02736,C,train
CUST_03082,D,train
CUST_02457,B,train
CUST_03075,B,train
CUST_01899,B,train
CUST_04370,A,train
CUST_01388,A,train
CUST_00774,B,train
CUST_04686,B,train
CUST_02997,A,train
CUST_03116,D,train
CUST_02725,B,train
CUST_04943,C,train
CUST_00020,B,train
CUST_02796,B,train
CUST_02057,B,train
CUST_03505,D,train
CUST_03129,D,train
CUST_00261,C,train
CUST_04090,A,train
CUST_01537,A,train
CUST_02645,A,train
CUST_01962,B,train
CUST_00452,B,train
CUST_02571,B,train
CUST_03602,B,train
CUST_01342,B,train
CUST_03111,C,train
CUST_03187,B,train
CUST_01976,D,train
CUST_00560,C,train
CUST_04847,D,train
CUST_03203,A,train
CUST_01934,C,train
CUST_02849,B,train
CUST_00794,C,train
CUST_03357,C,train
CUST_01627,A,train
CUST_03435,C,train
CUST_01446,A,train
CUST_02384,B,train
CUST_03467,B,train
CUST_03118,A,train
CUST_03623,A,train
CUST_00198,D,train
CUST_04580,C,train
CUST_00941,B,train
CUST_00360,B,train
CUST_03289,D,train
CUST_00317,B,train
CUST_01422,B,train
CUST_01344,C,train
CUST_03297,C,train
CUST_04748,A,train
CUST_02015,B,train
CUST_04583,C,train
CUST_00995,B,train
CUST_00068,C,train
CUST_01707,C,train
CUST_00060,B,train
CUST_03917,C,train
CUST_01858,B,train
CUST_01311,A,train
CUST_02846,B,train
CUST_01506,B,train
CUST_00545,C,train
CUST_01395,B,train
CUST_00040,B,train
CUST_00868,A,train
CUST_00104,B,train
CUST_02959,B,train
CUST_02172,A,train
CUST_01372,A,train
CUST_02304,B,train
CUST_04117,D,train
CUST_02266,C,train
CUST_03352,B,train
CUST_04245,B,train
CUST_01847,A,train
CUST_02800,A,train
CUST_01730,C,train
CUST_04028,A,train
CUST_01605,A,train
CUST_03310,B,train
CUST_02077,A,train
CUST_04705,B,train
CUST_00739,B,train
CUST_01399,C,train
CUST_03769,A,train
CUST_01698,A,train
CUST_04509,B,train
CUST_03338,C,train
CUST_00710,C,train
CUST_02097,B,train
CUST_01001,A,train
CUST_02453,B,train
CUST_04631,A,train
CUST_02771,A,train
CUST_03700,B,train
CUST_03723,D,train
CUST_00682,B,train
CUST_03524,A,train
CUST_03123,A,train
CUST_02822,A,train
CUST_02080,C,train
CUST_01115,B,train
CUST_00099,A,train
CUST_03806,D,train
CUST_01709,C,train
CUST_02830,A,train
CUST_04817,D,train
CUST_00378,A,train
CUST_00828,B,train
CUST_03751,D,train
CUST_03323,C,train
CUST_00273,D,train
CUST_00076,C,train
CUST_04272,D,train
CUST_03233,A,train
CUST_03884,A,train
CUST_02724,B,train
CUST_04457,C,train
CUST_04453,C,train
CUST_00534,B,train
CUST_02454,B,train
CUST_01655,A,train
CUST_02398,A,train
CUST_02880,A,train
CUST_00806,C,train
CUST_01926,A,train
CUST_01455,A,train
CUST_00088,C,train
CUST_04180,B,train
CUST_04886,D,train
CUST_02614,C,train
CUST_04250,D,train
CUST_00487,A,train
CUST_02840,B,train
CUST_00269,B,train
CUST_04006,B,train
CUST_03241,B,train
CUST_03246,A,train
CUST_02757,B,train
CUST_01297,A,train
CUST_03744,A,train
CUST_00112,A,train
CUST_01272,D,train
CUST_04503,B,train
CUST_04877,C,train
CUST_03799,A,train
CUST_02128,A,train
CUST_03725,B,train
CUST_02086,B,train
CUST_00138,C,train
CUST_01359,B,train
CUST_02514,B,train
CUST_03457,B,train
CUST_03974,C,train
CUST_01117,A,train
CUST_00547,A,train
CUST_01470,C,train
CUST_03306,B,train
CUST_04413,C,train
CUST_03648,B,train
CUST_03547,A,train
CUST_02331,B,train
CUST_02713,B,train
CUST_03367,B,train
CUST_01748,B,train
CUST_03612,A,train
CUST_00316,C,train
CUST_00471,A,train
CUST_01008,C,train
CUST_00151,D,train
CUST_01594,A,train
CUST_03001,C,train
CUST_03704,C,train
CUST_02720,A,train
CUST_00136,B,train
CUST_02126,C,train
CUST_04946,D,train
CUST_01634,C,train
CUST_00019,B,train
CUST_01350,A,train
CUST_00400,C,train
CUST_00527,B,train
CUST_03726,D,train
CUST_04848,A,train
CUST_01563,C,train
CUST_04874,A,train
CUST_04767,D,train
CUST_00989,A,train
CUST_02309,A,train
CUST_04162,A,train
CUST_03276,C,train
CUST_03218,A,train
CUST_00908,B,train
CUST_01168,B,train
CUST_00195,B,train
CUST_01336,C,train
CUST_00734,B,train
CUST_02435,D,train
CUST_02963,B,train
CUST_04012,B,train
CUST_03909,B,train
CUST_03071,C,train
CUST_01641,B,train
CUST_04820,A,train
CUST_01469,D,train
CUST_03311,C,train
CUST_04888,C,train
CUST_04791,A,train
CUST_04266,B,train
CUST_01432,B,train
CUST_01340,A,train
CUST_04604,B,train
CUST_04599,B,train
CUST_01692,B,train
CUST_03832,C,train
CUST_04315,D,train
CUST_02109,B,train
CUST_03649,B,train
CUST_04137,C,train
CUST_01783,B,train
CUST_04790,B,train
CUST_01840,A,train
CUST_02872,D,train
CUST_04313,A,train
CUST_03544,B,train
CUST_00706,D,train
CUST_00870,D,train
CUST_00276,B,train
CUST_03837,D,train
CUST_02710,B,train
CUST_04792,D,train
CUST_04948,C,train
CUST_02904,B,train
CUST_01197,D,train
CUST_03309,B,train
CUST_04085,A,train
CUST_01733,B,train
CUST_04439,D,train
CUST_02035,C,train
CUST_04003,C,train
CUST_02232,A,train
CUST_01560,D,train
CUST_02054,D,train
CUST_03920,C,train
CUST_03465,A,train
CUST_01549,A,train
CUST_03087,B,train
CUST_03688,B,train
CUST_01974,B,train
CUST_04773,A,train
CUST_01582,B,train
CUST_01610,B,train
CUST_02219,D,train
CUST_01898,A,train
CUST_00113,D,train
CUST_04242,B,train
CUST_04632,B,train
CUST_01763,A,train
CUST_04498,A,train
CUST_02748,A,train
CUST_01210,D,train
CUST_00814,D,train
CUST_02581,A,train
CUST_03456,A,train
CUST_04000,A,train
CUST_01199,C,train
CUST_04895,B,train
CUST_01923,C,train
CUST_02704,A,train
CUST_01167,C,train
CUST_02715,A,train
CUST_03534,B,train
CUST_03856,A,train
CUST_01085,D,train
CUST_02268,C,train
CUST_02887,B,train
CUST_04147,A,train
CUST_03652,B,train
CUST_02975,B,train
CUST_04931,B,train
CUST_03303,B,train
CUST_03514,C,train
CUST_00725,B,train
CUST_00319,A,train
CUST_01057,C,train
CUST_02382,D,train
CUST_02442,B,train
CUST_03699,D,train
CUST_03915,D,train
CUST_03448,C,train
CUST_00075,C,train
CUST_03934,A,train
CUST_03895,C,train
CUST_04594,B,train
CUST_00773,A,train
CUST_04757,A,train
CUST_03254,A,train
CUST_04776,C,train
CUST_02626,D,train
CUST_03660,D,train
CUST_04020,A,train
CUST_00305,C,train
CUST_02185,C,train
CUST_02254,C,train
CUST_04420,A,train
CUST_01758,B,train
CUST_04025,C,train
CUST_04859,D,train
CUST_02701,B,train
CUST_02539,C,train
CUST_00934,B,train
CUST_02404,B,train
CUST_01998,A,train
CUST_03902,B,train
CUST_03321,B,train
CUST_00657,B,train
CUST_03987,A,train
CUST_02925,B,train
CUST_04967,D,train
CUST_00337,D,train
CUST_04118,B,train
CUST_01705,B,train
CUST_03425,C,train
CUST_02135,C,train
CUST_01218,C,train
CUST_01798,A,train
CUST_03249,D,train
CUST_03633,B,train
CUST_03846,C,train
CUST_01396,C,train
CUST_03728,A,train
CUST_02794,B,train
CUST_02152,A,train
CUST_02865,B,train
CUST_02784,C,train
CUST_04718,D,train
CUST_00265,D,train
CUST_01358,B,train
CUST_04057,C,train
CUST_02224,A,train
CUST_01721,A,train
CUST_04091,C,train
CUST_03521,A,train
CUST_01023,D,train
CUST_02644,C,train
CUST_03447,C,train
CUST_00190,A,train
CUST_04764,A,train
CUST_01673,D,train
CUST_01424,A,train
CUST_03189,C,train
CUST_00365,D,train
CUST_01831,D,train
CUST_00846,B,train
CUST_01538,C,train
CUST_01917,D,train
CUST_01072,A,train
CUST_04174,B,train
CUST_01352,B,train
CUST_00632,D,train
CUST_01271,C,train
CUST_00783,A,train
CUST_04202,A,train
CUST_00519,D,train
CUST_04690,D,train
CUST_02686,A,train
CUST_04476,B,train
CUST_00761,A,train
CUST_02036,B,train
CUST_04353,B,train
CUST_03610,D,train
CUST_01846,A,train
CUST_03016,B,train
CUST_02120,D,train
CUST_02777,A,train
CUST_01188,A,train
CUST_03606,A,train
CUST_02000,B,train
CUST_00626,B,train
CUST_02958,D,train
CUST_04037,D,train
CUST_03304,B,train
CUST_03991,A,train
CUST_03244,C,train
CUST_02043,B,train
CUST_01916,C,train
CUST_03374,C,train
CUST_00738,C,train
CUST_04581,D,train
CUST_01715,A,train
CUST_02839,C,train
CUST_00026,C,train
CUST_02573,B,train
CUST_02824,A,train
CUST_03929,C,train
CUST_00559,C,train
CUST_01037,B,train
CUST_04107,D,train
CUST_01490,B,train
CUST_01141,C,train
CUST_04031,C,train
CUST_02932,C,train
CUST_02667,A,train
CUST_01050,A,train
CUST_04106,C,train
CUST_00969,B,train
CUST_02669,C,train
CUST_00238,A,train
CUST_04997,A,train
CUST_03454,B,train
CUST_00270,B,train
CUST_00974,A,train
CUST_00370,A,train
CUST_03684,A,train
CUST_03996,B,train
CUST_03017,C,train
CUST_04922,C,train
CUST_00876,A,train
CUST_02471,A,train
CUST_02325,C,train
CUST_00435,A,train
CUST_03350,A,train
CUST_02809,B,train
CUST_02670,B,train
CUST_03105,B,train
CUST_03694,A,train
CUST_01264,B,train
CUST_04376,B,train
CUST_00241,D,train
CUST_00466,B,train
CUST_00204,D,train
CUST_02222,B,train
CUST_03905,C,train
CUST_04121,B,train
CUST_01855,D,train
CUST_04122,B,train
CUST_01932,B,train
CUST_01121,D,train
CUST_00533,D,train
CUST_02284,A,train
CUST_03736,B,train
CUST_03779,C,train
CUST_01948,A,train
CUST_01584,B,train
CUST_03865,A,train
CUST_01132,B,train
CUST_04497,B,train
CUST_02493,C,train
CUST_01616,C,train
CUST_04571,B,train
CUST_02378,C,train
CUST_02692,B,train
CUST_04861,C,train
CUST_02864,B,train
CUST_00008,D,train
CUST_01196,D,train
CUST_03363,C,train
CUST_04711,B,train
CUST_00898,D,train
CUST_02283,B,train
CUST_03928,C,train
CUST_04456,A,train
CUST_04437,B,train
CUST_02356,A,train
CUST_02366,A,train
CUST_01825,C,train
CUST_00004,B,train
CUST_01299,C,train
CUST_04275,C,train
CUST_03609,D,train
CUST_00262,D,train
CUST_03316,C,train
CUST_03000,D,train
CUST_02412,A,train
CUST_03050,B,train
CUST_00515,A,train
CUST_03132,C,train
CUST_04838,B,train
CUST_04346,B,train
CUST_04397,B,train
CUST_04708,A,train
CUST_04231,C,train
CUST_03012,B,train
CUST_04924,D,train
CUST_02455,B,train
CUST_03727,A,train
CUST_03107,C,train
CUST_02280,A,train
CUST_00219,C,train
CUST_02287,D,train
CUST_03971,D,train
CUST_00182,A,train
CUST_01959,C,train
CUST_00905,B,train
CUST_03954,A,train
CUST_02269,A,train
CUST_01956,D,train
CUST_04830,B,train
CUST_01867,A,train
CUST_02660,C,train
CUST_00394,C,train
CUST_02754,B,train
CUST_04694,B,train
CUST_00153,A,train
CUST_01190,C,train
CUST_01503,A,train
CUST_02367,A,train
CUST_04179,B,train
CUST_00191,A,train
CUST_00401,A,train
CUST_03177,C,train
CUST_00439,C,train
CUST_01988,B,train
CUST_00893,C,train
CUST_04636,D,train
CUST_04696,D,train
CUST_03005,B,train
CUST_02978,A,train
CUST_00858,B,train
CUST_00987,C,train
CUST_03389,A,train
CUST_02186,D,train
CUST_03440,D,train
CUST_00910,B,train
CUST_00841,A,train
CUST_02351,C,train
CUST_01835,C,train
CUST_03526,A,train
CUST_04850,A,train
CUST_03666,B,train
CUST_00388,A,train
CUST_01631,C,train
CUST_01379,B,train
CUST_01240,A,train
CUST_03168,A,train
CUST_03870,A,train
CUST_00397,D,train
CUST_02885,A,train
CUST_03480,B,train
CUST_00320,A,train
CUST_02905,B,train
CUST_00073,A,train
CUST_00445,C,train
CUST_03439,D,train
CUST_02022,B,train
CUST_01580,B,train
CUST_01438,C,train
CUST_04709,C,train
CUST_01315,B,train
CUST_03290,A,train
CUST_01140,B,train
CUST_01391,A,train
CUST_03829,C,train
CUST_00609,B,train
CUST_00218,C,train
CUST_03235,B,train
CUST_00251,B,train
CUST_04722,A,train
CUST_02417,B,train
CUST_03834,B,train
CUST_03025,A,train
CUST_00011,A,train
CUST_01333,A,train
CUST_04253,B,train
CUST_04551,D,train
CUST_00232,B,train
CUST_02027,C,train
CUST_04992,B,train
CUST_02734,D,train
CUST_00067,A,train
CUST_04261,A,train
CUST_00446,D,train
CUST_00792,B,train
CUST_02468,A,train
CUST_02814,A,train
CUST_01924,B,train
CUST_03131,C,train
CUST_02289,B,train
CUST_04565,A,train
CUST_02818,A,train
CUST_00085,B,train
CUST_01036,C,train
CUST_00521,B,train
CUST_02163,B,train
CUST_03360,C,train
CUST_01122,D,train
CUST_01865,D,train
CUST_01828,D,train
CUST_00298,A,train
CUST_04654,C,train
CUST_00552,C,train
CUST_00849,B,train
CUST_03053,B,train
CUST_03758,B,train
CUST_00488,B,train
CUST_01409,B,train
CUST_03787,B,train
CUST_03355,A,train
CUST_03869,C,train
CUST_01116,B,train
CUST_04357,A,train
CUST_03890,B,train
CUST_02160,C,train
CUST_02547,A,train
CUST_04720,D,train
CUST_00234,B,train
CUST_00051,D,train
CUST_04834,A,train
CUST_01564,B,train
CUST_01053,D,train
CUST_00007,A,train
CUST_02504,D,train
CUST_04805,C,train
CUST_01624,D,train
CUST_00387,B,train
CUST_00804,C,train
CUST_04073,B,train
CUST_01290,A,train
CUST_03858,B,train
CUST_00803,B,train
CUST_04525,C,train
CUST_04945,C,train
CUST_03155,B,train
CUST_02894,C,train
CUST_03305,A,train
CUST_03037,B,train
CUST_02936,A,train
CUST_01040,B,train
CUST_00334,A,train
CUST_00438,C,train
CUST_03347,B,train
CUST_01953,B,train
CUST_02558,B,train
CUST_04892,A,train
CUST_02588,C,train
CUST_00348,A,train
CUST_00393,B,train
CUST_01963,C,train
CUST_03977,B,train
CUST_01723,B,train
CUST_00569,D,train
CUST_04950,C,train
CUST_00014,A,train
CUST_04248,A,train
CUST_03468,C,train
CUST_00247,B,train
CUST_03553,B,train
CUST_01377,B,train
CUST_01125,C,train
CUST_00267,C,train
CUST_03099,A,train
CUST_04470,D,train
CUST_01645,A,train
CUST_00125,A,train
CUST_01214,C,train
CUST_00838,B,train
CUST_01369,A,train
CUST_00402,D,train
CUST_04349,C,train
CUST_04516,B,train
CUST_03792,A,train
CUST_03376,C,train
CUST_02316,A,train
CUST_00015,A,train
CUST_00508,C,train
CUST_02520,C,train
CUST_04270,D,train
CUST_00608,B,train
CUST_04102,B,train
CUST_04749,B,train
CUST_04283,A,train
CUST_00292,A,train
CUST_00933,D,train
CUST_01803,B,train
CUST_00481,C,train
CUST_02629,B,train
CUST_02833,A,train
CUST_02377,B,train
CUST_01567,C,train
CUST_02562,C,train
CUST_03004,C,train
CUST_04038,C,train
CUST_03137,C,train
CUST_00653,B,train
CUST_03533,B,train
CUST_01480,B,train
CUST_04914,A,train
CUST_04344,C,train
CUST_00289,B,train
CUST_02735,D,train
CUST_03147,D,train
CUST_03320,C,train
CUST_00529,A,train
CUST_03893,C,train
CUST_00392,B,train
CUST_02791,C,train
CUST_00022,A,train
CUST_04074,C,train
CUST_00064,B,train
CUST_02592,C,train
CUST_00619,C,train
CUST_02957,C,train
CUST_04251,B,train
CUST_04802,A,train
CUST_00110,A,train
CUST_03673,C,train
CUST_00050,A,train
CUST_04018,D,train
CUST_04219,C,train
CUST_03165,A,train
CUST_00994,B,train
CUST_03341,D,train
CUST_03479,B,train
CUST_03973,B,train
CUST_04540,A,train
CUST_03543,A,train
CUST_01524,A,train
CUST_00795,A,train
CUST_04255,A,train
CUST_00637,B,train
CUST_02095,B,train
CUST_04920,B,train
CUST_01630,B,train
CUST_02937,C,train
CUST_04434,D,train
CUST_04246,D,train
CUST_02230,B,train
CUST_04719,B,train
CUST_02787,D,train
CUST_00863,B,train
CUST_04185,A,train
CUST_04612,A,train
CUST_03554,B,train
CUST_02436,B,train
CUST_01992,A,train
CUST_02541,C,train
CUST_02879,B,train
CUST_03020,C,train
CUST_01064,B,train
CUST_03366,C,train
CUST_04146,C,train
CUST_03777,C,train
CUST_00209,A,train
CUST_02989,C,train
CUST_02772,B,train
CUST_03980,B,train
CUST_00220,C,train
CUST_01541,C,train
CUST_01296,A,train
CUST_02291,C,train
CUST_03550,B,train
CUST_02100,B,train
CUST_01864,B,train
CUST_01770,B,train
CUST_00425,A,train
CUST_02685,B,train
CUST_04304,B,train
CUST_00324,B,train
CUST_00144,B,train
CUST_02985,B,train
CUST_03284,D,train
CUST_04448,C,train
CUST_01206,C,train
CUST_01744,A,train
CUST_04265,C,train
CUST_01103,D,train
CUST_03535,A,train
CUST_03034,A,train
CUST_04933,D,train
CUST_04165,C,train
CUST_04873,A,train
CUST_03618,C,train
CUST_02308,C,train
CUST_03442,B,train
CUST_03014,B,train
CUST_03314,A,train
CUST_04944,B,train
CUST_04323,C,train
CUST_03221,B,train
CUST_03907,B,train
CUST_03592,A,train
CUST_00418,B,train
CUST_00309,C,train
CUST_02852,A,train
CUST_00391,D,train
CUST_02263,D,train
CUST_01274,A,train
CUST_00385,C,train
CUST_02751,B,train
CUST_00830,B,train
CUST_01173,C,train
CUST_03761,A,train
CUST_00967,C,train
CUST_03224,A,train
CUST_01970,A,train
CUST_04875,B,train
CUST_00163,C,train
CUST_03176,A,train
CUST_02503,B,train
CUST_04633,C,train
CUST_02526,B,train
CUST_04336,A,train
CUST_00428,D,train
CUST_04836,A,train
CUST_01368,D,train
CUST_01221,D,train
CUST_00283,B,train
CUST_01091,D,train
CUST_01093,C,train
CUST_04306,A,train
CUST_01400,C,train
CUST_04966,A,train
CUST_03745,A,train
CUST_00016,A,train
CUST_00033,A,train
CUST_01593,A,train
CUST_04978,A,train
CUST_01769,B,train
CUST_02973,C,train
CUST_04627,B,train
CUST_03378,A,train
CUST_02934,B,train
CUST_00013,C,train
CUST_02888,B,train
CUST_00652,B,train
CUST_03150,B,train
CUST_01477,C,train
CUST_01986,A,train
CUST_01789,A,train
CUST_03782,B,train
CUST_02068,B,train
CUST_03481,A,train
CUST_00344,B,train
CUST_01060,C,train
CUST_02473,D,train
CUST_01479,C,train
CUST_03601,A,train
CUST_04149,C,train
CUST_03740,B,train
CUST_03093,B,train
CUST_03264,A,train
CUST_02330,A,train
CUST_01182,B,train
CUST_04842,D,train
CUST_00024,B,train
CUST_00415,C,train
CUST_03892,B,train
CUST_00944,C,train
CUST_03953,D,train
CUST_03043,A,train
CUST_03687,D,train
CUST_00193,D,train
CUST_03287,B,train
CUST_01762,C,train
CUST_01609,A,train
CUST_01889,C,train
CUST_02687,A,train
CUST_01339,A,train
CUST_03999,B,train
CUST_01794,C,train
CUST_05000,B,train
CUST_00978,A,train
CUST_03634,B,train
CUST_03485,B,train
CUST_02908,A,train
CUST_02746,C,train
CUST_03988,B,train
CUST_02883,A,train
CUST_04193,B,train
CUST_04307,B,train
CUST_01252,B,train
CUST_02236,B,train
CUST_02668,C,train
CUST_03486,B,train
CUST_04440,A,train
CUST_03839,D,train
CUST_00549,B,train
CUST_04241,C,train
CUST_00650,B,train
CUST_04533,A,train
CUST_04800,C,train
CUST_00604,A,train
CUST_01353,B,train
CUST_04067,A,train
CUST_00349,B,train
CUST_00278,C,train
CUST_01200,A,train
CUST_01192,B,train
CUST_02028,D,train
CUST_03564,B,train
CUST_04814,B,train
CUST_01150,D,train
CUST_01120,A,train
CUST_01009,A,train
CUST_00117,C,train
CUST_00536,D,train
CUST_03852,A,train
CUST_00102,C,train
CUST_01402,A,train
CUST_01623,B,train
CUST_02923,C,train
CUST_02498,D,train
CUST_01984,B,train
CUST_03527,D,train
CUST_02229,B,train
CUST_00939,A,train
CUST_00518,C,train
CUST_01910,A,train
CUST_01320,A,train
CUST_00156,A,train
CUST_03541,A,train
CUST_03109,B,train
CUST_02982,A,train
CUST_04445,B,train
CUST_04907,D,train
CUST_03015,C,train
CUST_04726,A,train
CUST_03361,C,train
CUST_00475,B,train
CUST_02984,C,train
CUST_02900,A,train
CUST_02651,A,train
CUST_00505,C,train
